src,dst,amount,step,fraudEdge
C2094053407,C1538062752,35880.53,23929,0
C2094053407,C1430874391,2143.41,23931,0
C2094053407,C1307513482,49719.33,23936,0
C1391303842,C577095293,13704.88,23938,0
C1391303842,C1320283595,16885.69,23940,0
C1391303842,C1676464240,44114.28,23942,0
C1391303842,C1901344567,2270.31,23943,0
C880098201,C183734705,23971.45,23949,0
C880098201,C1323285814,25952.34,23952,0
C880098201,C474979153,42206.73,23953,0
C880098201,C2134901095,49450.48,23956,0
C880098201,C547541663,13078.08,23959,0
C880098201,C1218726070,47797.82,23965,0
C880098201,C1579335036,13463.43,23968,0
C880098201,C788813924,41379.67,23969,0
C958180769,C1176746446,22791.65,23971,0
C958180769,C2021616196,5804.08,23976,0
C958180769,C583918325,34468.9,23982,0
C958180769,C639404397,33641.15,23988,0
C958180769,C1502843799,32360.64,23990,0
C958180769,C785867503,7780.64,23991,0
C958180769,C876099455,48037.08,23995,0
C958180769,C1628743010,33222.99,24000,0
C163887734,C1960281066,26620.84,24005,0
C163887734,C1804760387,44297.56,24007,0
C163887734,C229460273,30143.1,24013,0
C163887734,C1926299848,49663.78,24016,0
C163887734,C1198166506,24321.42,24019,0
C163887734,C1234700910,7075.82,24025,0
C163887734,C1473177110,5680.38,24029,0
C872218472,C846420037,49331.54,24033,0
C872218472,C760950763,37511.1,24038,0
C872218472,C1457107436,35668.39,24042,0
C872218472,C2059759093,13756.08,24044,0
C872218472,C1400810946,41666.26,24046,0
C872218472,C1039391518,11706.02,24052,0
C872218472,C1598881078,8555.33,24056,0
C1580147931,C1926299848,7971.92,24058,0
C1580147931,C1896793459,49273.86,24059,0
C1580147931,C1399870244,27710.43,24065,0
C1913860231,C582350215,43413.24,24066,0
C1913860231,C648343452,35728.69,24067,0
C1913860231,C1291726171,46244.09,24072,0
C1913860231,C1124417310,7712.43,24074,0
C1913860231,C1600113350,40902.61,24075,0
C1768832201,C2024793829,1305.73,24076,0
C1768832201,C1748354503,26340.07,24082,0
C1768832201,C1285830355,21981.54,24086,0
C832399448,C773317079,42143.12,24087,0
C832399448,C1680716543,33737.92,24092,0
C1670058397,C1407398288,40982.58,24097,0
C1670058397,C283506748,18947.23,24099,0
C1670058397,C1218726070,14793.81,24100,0
C1670058397,C1648566954,12143.97,24106,0
C1670058397,C888879845,14823.47,24111,0
C1670058397,C1439239672,32668.84,24114,0
C1670058397,C278526929,47198.56,24120,0
C1670058397,C1686917354,25761.57,24125,0
C1069301457,C939349615,7343.51,24126,0
C1069301457,C944899748,15811.84,24129,0
C1069301457,C196774838,16161.42,24134,0
C1069301457,C1270420279,39610.22,24140,0
C1069301457,C34444984,680.67,24141,0
C1069301457,C179357916,38768.19,24147,0
C1069301457,C685133321,23123.68,24148,0
C1069301457,C1449454720,45841.97,24152,0
C1596240321,C533012119,19269.88,24153,0
C1596240321,C1740266415,16904.67,24154,0
C1596240321,C2004770448,2780.82,24160,0
C1596240321,C2043249462,48635.98,24164,0
C696593858,C489156799,45296.86,24170,0
C696593858,C326504380,45848.92,24174,0
C696593858,C1213751399,43441.43,24177,0
C696593858,C580410563,4969.67,24183,0
C696593858,C640363663,49345.69,24185,0
C1568431720,C1942272975,38735.08,24186,0
C1568431720,C1042442349,2576.9,24190,0
C1568431720,C1413430787,1244.7,24195,0
C1568431720,C1838637042,38130.33,24200,0
C1568431720,C1868585037,21274.68,24204,0
C1568431720,C1936002428,15062.95,24206,0
C1568431720,C1548160337,19207.07,24208,0
C1568431720,C326504380,28589.67,24214,0
C794365891,C192095750,1263.62,24219,0
C794365891,C1728344274,27226.81,24221,0
C794365891,C870501648,27993.33,24226,0
C794365891,C2001552643,28504.76,24232,0
C794365891,C721637010,26692.36,24236,0
C1091142120,C2132599807,18864.29,24242,0
C1091142120,C187615119,21723.34,24247,0
C1091142120,C698656908,22949.95,24250,0
C1091142120,C705085245,28682.81,24251,0
C1091142120,C2110082081,1656.99,24255,0
C1091142120,C2130763546,12219.0,24260,0
C1091142120,C718499214,47191.77,24261,0
C583918325,C184693922,26337.84,24263,0
C583918325,C1967296518,41636.33,24268,0
C583918325,C937290049,19316.95,24270,0
C583918325,C1026951232,48900.0,24273,0
C583918325,C792437505,42811.64,24278,0
C503136876,C593385668,18379.74,24283,0
C503136876,C1990624421,16060.55,24288,0
C503136876,C2012490762,23298.25,24289,0
C503136876,C1620854958,14893.97,24293,0
C1279213624,C526223969,39310.89,24294,0
C1279213624,C1293800941,27319.63,24295,0
C1279213624,C1734084850,27795.58,24301,0
C1279213624,C2075686360,5049.15,24304,0
C1279213624,C327322309,29814.92,24310,0
C1279213624,C1595609129,22069.25,24312,0
C1279213624,C1408247796,8554.58,24314,0
C1991148209,C647803164,3143.03,24319,0
C1991148209,C880687163,44141.25,24325,0
C1991148209,C1351663874,36189.8,24328,0
C1991148209,C876313363,13686.85,24331,0
C1991148209,C87456980,5709.17,24333,0
C185430500,C880098201,41755.23,24338,0
C185430500,C734342390,16288.54,24339,0
C185430500,C330198568,6757.74,24344,0
C185430500,C887593831,7506.03,24349,0
C1855527129,C1575142803,2964.16,24352,0
C1855527129,C757387061,20265.27,24358,0
C1855527129,C166598393,44974.58,24364,0
C1855527129,C453086010,14117.89,24368,0
C1855527129,C1445662966,23238.23,24369,0
C143231311,C488668811,16740.87,24371,0
C143231311,C954995218,44331.2,24377,0
C143231311,C430839738,750.31,24380,0
C143231311,C1855032246,24531.0,24381,0
C143231311,C1676464240,47293.33,24387,0
C143231311,C1461353688,9547.03,24392,0
C143231311,C1619628002,13459.97,24398,0
C143231311,C288155087,12398.34,24402,0
C1680773832,C2110082081,18970.51,24404,0
C1680773832,C385685390,3762.6,24408,0
C1680773832,C1908145276,47177.07,24411,0
C1680773832,C2059661879,35051.74,24417,0
C1680773832,C715150008,5027.61,24418,0
C297217838,C2018735264,44352.47,24423,0
C297217838,C954024825,49062.22,24424,0
C297217838,C1270758400,4765.6,24430,0
C297217838,C1884154323,21656.48,24432,0
C1930004902,C828649970,11756.93,24438,0
C1930004902,C47084584,3135.39,24442,0
C1246137919,C116148758,23387.59,24447,0
C1246137919,C556021140,29885.6,24451,0
C1246137919,C1847252866,1227.94,24457,0
C477469073,C1125334366,28913.12,24461,0
C477469073,C273657280,28307.83,24464,0
C477469073,C421886919,35106.78,24467,0
C477469073,C1989953293,40631.04,24469,0
C499151485,C1688667094,43327.62,24471,0
C499151485,C1198227650,17558.38,24475,0
C499151485,C219745205,13226.0,24480,0
C499151485,C1791302646,38416.56,24484,0
C499151485,C845319866,41898.45,24488,0
C499151485,C1911095423,47987.14,24489,0
C499151485,C330726572,25976.18,24495,0
C499151485,C1860447190,48881.51,24497,0
C1233005845,C142852110,2258.32,24499,0
C1233005845,C584129275,2747.49,24502,0
C1233005845,C1772080172,38846.82,24505,0
C1233005845,C1860447190,30733.31,24511,0
C1233005845,C1869699871,34387.82,24513,0
C1233005845,C13627340,23679.47,24514,0
C1233005845,C370783133,11060.12,24517,0
C1233005845,C803875434,18317.18,24523,0
C1783574270,C1967296518,3493.54,24526,0
C1783574270,C589526339,48961.17,24529,0
C1783574270,C751356319,2426.43,24533,0
C1783574270,C271666226,22666.33,24537,0
C1783574270,C401008202,27623.71,24542,0
C1783574270,C757438401,49824.57,24548,0
C786311075,C1676464240,40110.0,24551,0
C786311075,C265470715,46096.3,24555,0
C786311075,C1222193455,48467.84,24561,0
C786311075,C325860174,20591.66,24564,0
C786311075,C510263662,27239.51,24566,0
C786311075,C1302503568,17032.63,24569,0
C1460843648,C793507905,17110.4,24573,0
C1460843648,C543601047,18528.99,24574,0
C1460843648,C833572178,8393.06,24578,0
C1460843648,C181258443,9547.23,24583,0
C1460843648,C60871227,29906.3,24584,0
C1460843648,C1335273043,46877.41,24589,0
C1460843648,C1081162458,5803.44,24592,0
C1460843648,C117690997,31632.73,24596,0
C1356644226,C1431859543,49840.68,24599,0
C1356644226,C165632769,39056.0,24603,0
C1356644226,C328589161,5190.36,24607,0
C1356644226,C607385181,1445.28,24613,0
C1356644226,C1292175967,40369.34,24616,0
C1356644226,C343934374,47150.26,24622,0
C1356644226,C391691269,19758.72,24628,0
C277958062,C510263662,18861.98,24634,0
C277958062,C425206607,16098.79,24636,0
C277958062,C2015160678,35082.31,24639,0
C277958062,C287275635,34288.1,24640,0
C277958062,C1732920013,44701.96,24641,0
C277958062,C1009005579,7194.04,24647,0
C277958062,C285608226,45105.29,24651,0
C1653477597,C1417405851,38097.55,24656,0
C1653477597,C243852255,45989.16,24662,0
C1653477597,C242862115,16315.62,24663,0
C1653477597,C1091453035,11122.64,24666,0
C2021551715,C620608015,34476.08,24672,0
C2021551715,C302595871,13351.67,24677,0
C2021551715,C1616109528,44584.54,24683,0
C1330633265,C372289560,2669.38,24686,0
C1330633265,C324424184,5444.71,24690,0
C33532649,C855876592,35560.7,24694,0
C33532649,C1569419522,33866.53,24699,0
C33532649,C1884154323,1888.49,24705,0
C33532649,C1139478382,33488.14,24707,0
C33532649,C685133321,2883.15,24708,0
C33532649,C1633848999,14748.36,24712,0
C33532649,C2097459689,31291.01,24718,0
C1705249425,C136792119,17736.39,24721,0
C1705249425,C905383411,43975.2,24722,0
C1705249425,C1042420111,2757.55,24726,0
C1705249425,C185430500,35087.12,24731,0
C1705249425,C1935850261,3688.27,24734,0
C1705249425,C647691358,15344.65,24739,0
C1705249425,C1236928666,45537.94,24744,0
C1705249425,C2004671188,49529.04,24746,0
C1087786836,C1738859603,37627.12,24749,0
C1087786836,C321432587,34458.22,24752,0
C1087786836,C724339580,7752.14,24755,0
C1087786836,C934069764,19702.16,24758,0
C1087786836,C433650546,3436.58,24759,0
C1087786836,C552853002,28685.03,24763,0
C1125334366,C1316523865,20190.28,24768,0
C1125334366,C1799966941,47173.78,24772,0
C1440175060,C1541036104,19649.44,24777,0
C1440175060,C775395714,24136.28,24781,0
C184693922,C786311075,35974.49,24782,0
C184693922,C1233815651,33279.51,24784,0
C184693922,C1337154860,42489.76,24789,0
C184693922,C1590110733,29262.13,24792,0
C184693922,C479562512,43163.46,24795,0
C184693922,C1233005845,637.56,24796,0
C184693922,C1391303842,23194.58,24800,0
C184693922,C433463748,17041.63,24802,0
C1616007055,C717757531,41507.89,24803,0
C1616007055,C1139330866,24914.9,24804,0
C1616007055,C1046947264,15998.63,24808,0
C148529415,C31751449,13111.17,24810,0
C148529415,C249619760,3526.84,24815,0
C148529415,C932917442,33243.83,24817,0
C148529415,C2001552643,35271.59,24822,0
C148529415,C1077265738,11332.34,24824,0
C1395466415,C1545903709,36992.82,24826,0
C1395466415,C1429962050,28780.23,24827,0
C1395466415,C950466075,44804.0,24833,0
C1395466415,C1164155731,42027.05,24837,0
C686560607,C501699559,47974.22,24838,0
C686560607,C1095561096,45719.46,24843,0
C686560607,C57399504,13037.2,24848,0
C686560607,C1867677364,7997.61,24849,0
C1618131348,C589148316,22481.55,24850,0
C1618131348,C1922274919,31005.18,24852,0
C114776086,C1648214789,37834.74,24853,0
C114776086,C775646822,28045.94,24858,0
C114776086,C182953202,22831.81,24863,0
C114776086,C647803164,43104.84,24868,0
C833572178,C469782064,21463.14,24869,0
C833572178,C1525993884,20064.45,24871,0
C833572178,C1634680748,47685.94,24873,0
C1768869875,C1440897834,44294.84,24875,0
C1768869875,C1804760387,23149.87,24877,0
C1768869875,C1008255259,26272.71,24880,0
C1768869875,C1861532164,13163.81,24881,0
C1768869875,C366224747,44551.44,24885,0
C489333552,C1174115181,17540.49,24891,0
C489333552,C2018735264,11669.66,24893,0
C489333552,C1575774815,802.9,24898,0
C489333552,C1095957211,21856.73,24900,0
C489333552,C487816812,5399.25,24902,0
C489333552,C1850999656,36415.08,24907,0
C1981527309,C1347977125,39390.98,24909,0
C1981527309,C53764087,28856.11,24914,0
C243746867,C1918420046,38753.73,24918,0
C243746867,C696593858,22108.26,24923,0
C243746867,C850447698,18885.7,24928,0
C243746867,C983716067,27754.75,24933,0
C243746867,C874228218,29632.79,24939,0
C243746867,C1270671391,28664.27,24942,0
C243746867,C101051316,34668.24,24946,0
C1474365363,C1618131348,19395.13,24950,0
C1474365363,C1855527129,2700.62,24955,0
C1474365363,C595935964,37645.42,24956,0
C1111619479,C1337154860,40510.64,24959,0
C1111619479,C1176746446,42974.97,24964,0
C1111619479,C423510769,27600.7,24965,0
C1582778773,C1685239489,25698.69,24969,0
C1582778773,C1864820099,48091.52,24972,0
C1582778773,C512546956,43378.52,24975,0
C1582778773,C878774178,5250.74,24981,0
C1582778773,C1124417310,7336.05,24986,0
C1582778773,C1364992271,37822.64,24992,0
C1675088160,C1536042726,27784.39,24994,0
C1675088160,C1855032246,15080.0,24999,0
C895396623,C920275589,14232.5,25001,0
C895396623,C2045856339,49376.45,25005,0
C895396623,C1456638373,10965.41,25011,0
C895396623,C916634641,46265.46,25013,0
C895396623,C1417405851,37514.75,25018,0
C895396623,C1914429545,21362.28,25019,0
C895396623,C2108570815,29075.08,25022,0
C1671416184,C1440175060,42327.23,25028,1
C1671416184,C1372591587,221761.99,25031,1
C1671416184,C825644222,15654.13,25032,1
C757387061,C1707701661,34945.99,25033,0
C757387061,C1430131306,42692.58,25035,0
C1019664595,C378760111,18960.07,25037,0
C1019664595,C71277599,2550.73,25039,0
C1019664595,C934069764,25415.24,25041,0
C1019664595,C16088686,17105.52,25045,0
C1019664595,C786311075,20654.32,25046,0
C1019664595,C1399870244,10253.55,25050,0
C1019664595,C441009254,49225.88,25056,0
C410741199,C1218726070,46777.68,25057,0
C410741199,C1025451780,23117.44,25061,0
C410741199,C1139478382,20195.24,25064,0
C410741199,C1224956668,5249.71,25069,0
C879432072,C1272346722,34347.46,25074,0
C879432072,C1142607776,8514.01,25080,0
C879432072,C31856269,4938.11,25085,0
C778786091,C1596240321,43099.73,25091,0
C778786091,C2004770448,29310.99,25093,0
C778786091,C580410563,11299.4,25098,0
C778786091,C1410403197,13551.7,25099,0
C778786091,C836558742,27290.01,25105,0
C778786091,C557709357,3810.6,25108,0
C778786091,C665571455,19898.16,25112,0
C778786091,C161762344,28590.71,25114,0
C191644760,C2055583119,1192.61,25116,0
C191644760,C306424415,18661.18,25117,0
C2072502602,C1091453035,43912.14,25122,0
C2072502602,C60871227,19466.65,25123,0
C2072502602,C1614605674,20003.06,25129,0
C2072502602,C1530922166,4663.58,25131,0
C1889998642,C26292989,38271.82,25136,0
C1889998642,C1221238251,15374.9,25139,0
C1889998642,C2021616196,22328.28,25140,0
C1889998642,C1083957319,19880.05,25144,0
C1889998642,C1644089270,34400.46,25146,0
C1889998642,C1454109276,38625.41,25151,0
C1889998642,C1800138623,11623.63,25157,0
C1889998642,C727914800,17517.6,25161,0
C1410151125,C1379215593,19574.35,25164,0
C1410151125,C1457107436,44162.18,25168,0
C1410151125,C1497714276,4878.75,25169,0
C1410151125,C1515868003,13158.46,25171,0
C1410151125,C1478565425,33440.5,25175,0
C1410151125,C1656725645,17504.37,25181,0
C1410151125,C475505770,27962.86,25187,0
C1430131306,C707498876,25977.01,25190,0
C1430131306,C1708220585,31993.49,25195,0
C1430131306,C394709529,26923.15,25196,0
C1430131306,C156573355,47482.61,25200,0
C1218726070,C1726873097,12385.05,25205,0
C1218726070,C572320355,45418.27,25208,0
C1218726070,C1630797813,4689.45,25214,0
C1218726070,C287694546,28759.23,25219,0
C1218726070,C379005544,13551.65,25223,0
C1218726070,C31072228,28205.43,25225,0
C1218726070,C1208299670,44424.4,25227,0
C1413876480,C1614605674,3351.36,25233,0
C1413876480,C1961724439,12174.59,25238,0
C1413876480,C1212816507,13406.73,25240,0
C1413876480,C1464325312,47493.51,25242,0
C17192631,C1991148209,25225.66,25243,0
C17192631,C2092532708,19006.17,25244,0
C17192631,C47906428,13720.27,25250,0
C17192631,C281517226,39028.92,25254,0
C17192631,C1981527309,45848.81,25258,0
C17192631,C850447698,33919.41,25263,0
C17192631,C1462802566,16875.85,25267,0
C17192631,C1229193071,20368.14,25271,0
C768647543,C983155888,18344.38,25277,0
C768647543,C1236297854,22111.01,25279,0
C768647543,C700774192,23873.31,25284,0
C768647543,C715150008,19954.86,25287,0
C768647543,C1611555550,29935.04,25293,0
C768647543,C1779604043,19424.23,25298,0
C768647543,C116148758,21829.95,25299,0
C1009005579,C281517226,14634.76,25302,0
C1009005579,C510263662,27006.58,25303,0
C1009005579,C280018385,28847.98,25304,0
C1292302796,C1680716543,38140.68,25309,0
C1292302796,C1659648833,7558.47,25314,0
C1292302796,C1203444673,28997.97,25317,0
C1292302796,C771864078,15453.31,25321,0
C983608996,C530829341,22933.42,25325,0
C983608996,C1147766016,7267.09,25328,0
C983608996,C1139596685,38957.52,25331,0
C889082878,C675326780,19547.9,25336,0
C889082878,C432564588,3105.64,25339,0
C577095293,C1247255001,12766.71,25345,0
C577095293,C1924378826,47077.45,25347,0
C577095293,C383012908,15399.37,25348,0
C577095293,C1422789876,44363.48,25351,0
C1544045468,C1882618846,23165.94,25353,0
C1544045468,C994561171,48072.0,25354,0
C1544045468,C648343452,45231.51,25360,0
C1544045468,C813060377,26940.82,25361,0
C1544045468,C2003349621,36678.1,25367,0
C1544045468,C1561706130,47037.26,25371,0
C1544045468,C1421044206,46027.75,25374,0
C1955792345,C1340818050,36629.53,25376,0
C1955792345,C587192883,5072.72,25380,0
C1177128879,C1302503568,40874.45,25385,0
C1177128879,C928366045,14328.33,25391,0
C1177128879,C997807839,21930.81,25393,0
C1177128879,C47084584,39976.77,25398,0
C1944390869,C1391303842,2906.17,25401,0
C1944390869,C1247255001,10102.78,25405,0
C1944390869,C156573355,43549.83,25407,0
C1944390869,C854184840,1753.1,25413,0
C136792119,C2084085435,45294.4,25418,0
C136792119,C1203444673,22921.83,25422,0
C136792119,C1994740453,21783.75,25427,0
C136792119,C31072228,16533.73,25433,0
C136792119,C1497352290,10151.47,25435,0
C700774192,C954995218,32462.42,25436,0
C700774192,C1848649202,46287.52,25437,0
C757236697,C1240972306,16611.44,25443,0
C757236697,C187793970,33085.12,25448,0
C757236697,C415472294,2300.14,25449,0
C757236697,C467863283,24450.32,25451,0
C757236697,C2085888366,9319.98,25457,0
C757236697,C853583605,3752.77,25459,0
C757236697,C999120452,16329.54,25461,0
C814476968,C265470715,34768.84,25467,0
C814476968,C1696323034,38577.35,25468,0
C814476968,C1234700910,38271.66,25470,0
C814476968,C1445440249,40403.09,25475,0
C814476968,C467131548,4798.81,25481,0
C814476968,C155474398,45467.44,25483,0
C814476968,C1983777881,6520.34,25485,0
C814476968,C550329629,31310.5,25489,0
C78957690,C1396220041,30246.19,25492,0
C78957690,C1471410715,28992.87,25494,0
C78957690,C413619981,42869.29,25500,0
C78957690,C2087356537,17526.49,25502,0
C78957690,C1173153117,18989.68,25508,0
C78957690,C1944390869,17936.32,25513,0
C78957690,C1445440249,34302.83,25519,0
C1869187949,C90255818,34814.64,25521,0
C1869187949,C1121445525,11728.55,25525,0
C1869187949,C54070445,9910.15,25530,0
C846644301,C665571455,34713.9,25535,0
C846644301,C321432587,39202.01,25537,0
C846644301,C2018735264,6895.53,25539,0
C846644301,C1326729088,21627.66,25543,0
C846644301,C957542929,17825.4,25548,0
C846644301,C1679126675,23742.35,25549,0
C1477274778,C903359106,2755.3,25550,0
C1477274778,C2001552643,19759.95,25552,0
C13627340,C154071626,5384.18,25556,0
C13627340,C1867677364,6671.72,25560,0
C13627340,C526559984,5438.95,25564,0
C13627340,C1148299416,42343.43,25570,0
C13627340,C1171541060,11501.94,25575,0
C13627340,C2105872610,34049.66,25580,0
C13627340,C2074414270,48114.48,25586,0
C13627340,C520700943,4937.21,25592,0
C46398269,C1995387698,258561.14,25596,1
C46398269,C724884965,146150.53,25598,1
C46398269,C236384347,135571.79,25600,1
C46398269,C1474365363,43652.12,25602,1
